"concept_id","concept_name"
42728614,"Leuprolide 5.65 MG/ML Prefilled Syringe Box of 10"
42729052,"Leuprolide 5.64 MG/ML Prefilled Syringe [Trenantone] Box of 1"
42729053,"Leuprolide 5.64 MG/ML Prefilled Syringe [Enantone] Box of 1"
42729054,"Leuprolide 0.0846 MG/MG Injectable Suspension [ENANTONE]"
42729055,"Leuprolide 0.0848 MG/MG Injectable Suspension [ENANTONE] Box of 1"
42729056,"Leuprolide 0.0862 MG/MG Prefilled Syringe [ENANTONE]"
42729062,"Triptorelin 2.8 MG/ML Injectable Suspension [Decapeptyl SR] Box of 1"
42729915,"Leuprolide 0.085 MG/MG Injectable Suspension"
42729926,"Triptorelin 2.8 MG/ML Injectable Suspension Box of 1"
42730345,"Leuprolide 5.65 MG/ML Prefilled Syringe [Enantone] Box of 2"
42730346,"Leuprolide 5.64 MG/ML Drug Implant [Enantoneurim Pharm]"
42731507,"1 ML Medroxyprogesterone 160 MG/ML Injectable Suspension"
42731702,"{84 (bicalutamide 50 MG Oral Tablet) / 1 (Goserelin 10.8 MG Drug Implant) } Pack"
42731777,"{(Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / (medroxyprogesterone acetate 10 MG Oral Tablet) } Pack"
42731826,"{28 (bicalutamide 50 MG Oral Tablet) / 1 (Goserelin 10.8 MG Drug Implant) } Pack"
42731869,"{28 (bicalutamide 50 MG Oral Tablet) / 1 (Goserelin 3.6 MG Drug Implant) } Pack"
42799761,"histrelin acetate 0.00271 MG/HR Drug Implant [Supprelin]"
42799762,"histrelin acetate 0.00208 MG/HR Drug Implant [Vantas]"
42875020,"degarelix 80 MG Injectable Solution [Firmagon] Box of 3 by Paranova Pack"
42875538,"Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE]"
42875539,"Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE] Box of 3"
42875540,"Leuprolide 22.5 MG Prefilled Syringe [Eligard] Box of 2 by Beragena"
42876292,"bicalutamide 150 MG Oral Tablet Box of 30 by Heunet"
42876293,"bicalutamide 150 MG Oral Tablet Box of 90 by Heunet"
42876509,"1 ML Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE]"
42876511,"1 ML Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE] by Orifarm Leverkus"
42876512,"1 ML Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE] Box of 3"
42876513,"1 ML Leuprolide 3.75 MG/ML Prefilled Syringe [ENANTONE] Box of 3 by Orifarm Leverkus"
42876514,"1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] by Axicorp"
42902405,"leuprolide acetate 20 MG/ML Prefilled Syringe [Lupron]"
42902427,"leuprolide acetate 30 MG/ML Prefilled Syringe [Eligard]"
42902462,"leuprolide acetate 20 MG/ML Prefilled Syringe"
42902510,"leuprolide 30 MG/ML Prefilled Syringe"
42902518,"leuprolide acetate 60 MG/ML Prefilled Syringe [Eligard]"
42902570,"leuprolide acetate 120 MG/ML Prefilled Syringe [Eligard]"
42902584,"leuprolide acetate 7.5 MG/ML Prefilled Syringe [Lupron]"
42902588,"medroxyprogesterone acetate 150 MG/ML Prefilled Syringe"
42902711,"medroxyprogesterone acetate 150 MG/ML Prefilled Syringe [Depo-Provera]"
42902758,"leuprolide acetate 3.75 MG/ML Prefilled Syringe [Lupron]"
42902852,"medroxyprogesterone acetate 160 MG/ML Prefilled Syringe"
42902861,"leuprolide acetate 30 MG/ML Prefilled Syringe [Lupron]"
42902937,"leuprolide acetate 60 MG/ML Prefilled Syringe"
42903054,"leuprolide acetate 11.25 MG/ML Prefilled Syringe"
42903055,"leuprolide acetate 11.25 MG/ML Prefilled Syringe [Lupron]"
42903066,"leuprolide acetate 3.75 MG/ML Prefilled Syringe"
42903072,"leuprolide acetate 15 MG/ML Prefilled Syringe"
42903093,"leuprolide acetate 120 MG/ML Prefilled Syringe"
42903131,"leuprolide acetate 7.5 MG/ML Prefilled Syringe"
42903384,"leuprolide acetate 30 MG/ML Prefilled Syringe"
42903385,"leuprolide acetate 15 MG/ML Prefilled Syringe [Lupron]"
42903388,"medroxyprogesterone acetate 160 MG/ML Prefilled Syringe [depo-subQ provera]"
42918904,"240 ML Megestrol 40 MG/ML Oral Suspension [Megace]"
42918905,"240 ML Megestrol 40 MG/ML Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION]"
42919111,"141 ML Megestrol 40 MG/ML Oral Suspension"
42919112,"141 ML Megestrol 40 MG/ML Oral Suspension [MEGETROL]"
42919150,"140 ML Megestrol 40 MG/ML Oral Suspension"
42919151,"140 ML Megestrol 40 MG/ML Oral Suspension [MEGETROL]"
42920253,"20 ML Megestrol 40 MG/ML Oral Suspension [Megace]"
42920254,"20 ML Megestrol 40 MG/ML Oral Suspension"
42920255,"20 ML Megestrol 40 MG/ML Oral Suspension [APETROL]"
42920256,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGESIA]"
42920257,"20 ML Megestrol 40 MG/ML Oral Suspension [J TROL]"
42920258,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGEPRO]"
42920259,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGESTROL BC]"
42920260,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION]"
42920261,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGEROL]"
42920262,"20 ML Megestrol 40 MG/ML Oral Suspension [MEGETROL]"
42920263,"20 ML Megestrol 40 MG/ML Oral Suspension [NEOXIA]"
42920597,"10 ML Megestrol 40 MG/ML Oral Suspension [Megace]"
42920598,"10 ML Megestrol 40 MG/ML Oral Suspension"
42920599,"10 ML Megestrol 40 MG/ML Oral Suspension [APETROL]"
42920600,"10 ML Megestrol 40 MG/ML Oral Suspension [MEGESIA]"
42920601,"10 ML Megestrol 40 MG/ML Oral Suspension [J TROL]"
42920602,"10 ML Megestrol 40 MG/ML Oral Suspension [MEGAET]"
42920603,"10 ML Megestrol 40 MG/ML Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION]"
42920604,"10 ML Megestrol 40 MG/ML Oral Suspension [MEGEROL]"
42920605,"10 ML Megestrol 40 MG/ML Oral Suspension [MEGETROL]"
42920606,"10 ML Megestrol 40 MG/ML Oral Suspension [NEOXIA]"
42921068,"5.2 ML Megestrol 125 MG/ML Oral Suspension"
42921069,"5.2 ML Megestrol 125 MG/ML Oral Suspension [APETROL ES]"
42921104,"5 ML Megestrol 125 MG/ML Oral Suspension"
42921105,"5 ML Megestrol 125 MG/ML Oral Suspension [DAEWON MEGESTROL ES]"
42921106,"5 ML Megestrol 125 MG/ML Oral Suspension [MEGACE F]"
42921724,"2.8 ML Leuprolide 5 MG/ML Injectable Solution [LORELIN]"
42922328,"1 ML Triptorelin 0.11 MG/ML Prefilled Syringe"
42922329,"1 ML Triptorelin 0.11 MG/ML Prefilled Syringe [DECAPEPTYL]"
42926238,"bicalutamide 150 MG Oral Tablet [CALUTAMI]"
42926239,"bicalutamide 150 MG Oral Tablet [CASDEL]"
42926240,"bicalutamide 150 MG [CALUTAMI]"
42926241,"bicalutamide 150 MG [CASDEL]"
42926242,"bicalutamide 50 MG Oral Tablet [Prosaid]"
42926243,"bicalutamide 50 MG Oral Tablet [CADEX]"
42926244,"bicalutamide 50 MG Oral Tablet [PROCALIN]"
42926245,"bicalutamide 50 MG Oral Tablet [BICASO]"
42926246,"bicalutamide 50 MG Oral Tablet [CALUTAMI]"
42926247,"bicalutamide 50 MG Oral Tablet [PROCADEX]"
42926249,"bicalutamide 50 MG Oral Tablet [BICALUDE]"
42926250,"bicalutamide 50 MG Oral Tablet [CASOBIT]"
42926251,"bicalutamide 50 MG Oral Tablet [TEVA BICALUTAMIDE]"
42926252,"bicalutamide 50 MG [Prosaid]"
42926253,"bicalutamide 50 MG [CADEX]"
42926254,"bicalutamide 50 MG [PROCALIN]"
42926255,"bicalutamide 50 MG [BICASO]"
42926256,"bicalutamide 50 MG [CALUTAMI]"
42926257,"bicalutamide 50 MG [PROCADEX]"
42926258,"bicalutamide 50 MG [BICALUDE]"
42926259,"bicalutamide 50 MG [CASOBIT]"
42926260,"bicalutamide 50 MG [TEVA BICALUTAMIDE]"
42926261,"bicalutamide Oral Tablet [Prosaid]"
42926262,"bicalutamide Oral Tablet [CADEX]"
42926263,"bicalutamide Oral Tablet [PROCALIN]"
42926264,"bicalutamide Oral Tablet [BICASO]"
42926265,"bicalutamide Oral Tablet [CALUTAMI]"
42926266,"bicalutamide Oral Tablet [CASDEL]"
42926267,"bicalutamide Oral Tablet [PROCADEX]"
42926268,"bicalutamide Oral Tablet [BICALUDE]"
42926269,"bicalutamide Oral Tablet [CASOBIT]"
42926270,"bicalutamide Oral Tablet [TEVA BICALUTAMIDE]"
42931219,"Megestrol 40 MG/ML [MEGEROL]"
42931253,"Megestrol 125 MG/ML Oral Suspension [DAEWON MEGESTROL ES]"
42931254,"Megestrol 125 MG/ML Oral Suspension [APETROL ES]"
42931255,"Megestrol 125 MG/ML Oral Suspension [MEGACE F]"
42931256,"Megestrol 125 MG/ML [DAEWON MEGESTROL ES]"
42931257,"Megestrol 125 MG/ML [APETROL ES]"
42931258,"Megestrol 125 MG/ML [MEGACE F]"
42931259,"Megestrol 40 MG/ML Oral Suspension [APETROL]"
42931260,"Megestrol 40 MG/ML Oral Suspension [MEGESIA]"
42931261,"Megestrol 40 MG/ML Oral Suspension [J TROL]"
42931262,"Megestrol 40 MG/ML Oral Suspension [MEGAET]"
42931263,"Megestrol 40 MG/ML Oral Suspension [MEGEPRO]"
42931264,"Megestrol 40 MG/ML Oral Suspension [MEGESTROL BC]"
42931265,"Megestrol 40 MG/ML Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION]"
42931266,"Megestrol 40 MG/ML Oral Suspension [MEGEROL]"
42931267,"Megestrol 40 MG/ML Oral Suspension [MEGETROL]"
42931268,"Megestrol 40 MG/ML Oral Suspension [NEOXIA]"
42931269,"Megestrol 40 MG/ML [APETROL]"
42931270,"Megestrol 40 MG/ML [MEGESIA]"
42931271,"Megestrol 40 MG/ML [J TROL]"
42931272,"Megestrol 40 MG/ML [MEGAET]"
42931273,"Megestrol 40 MG/ML [MEGEPRO]"
42931274,"Megestrol 40 MG/ML [MEGESTROL BC]"
42931275,"Megestrol 40 MG/ML [MEGESTROL ACETATE DAEWON SUSPENSION]"
42931276,"Megestrol 40 MG/ML [MEGETROL]"
42931277,"Megestrol 40 MG/ML [NEOXIA]"
42931278,"Megestrol 40 MG Oral Tablet [MEGESIA]"
42931279,"Megestrol 40 MG [MEGESIA]"
42931280,"Megestrol 160 MG Oral Tablet [MEGESIA]"
42931281,"Megestrol 160 MG [MEGESIA]"
42931282,"Megestrol Oral Tablet [MEGESIA]"
42931283,"Megestrol Oral Suspension [APETROL]"
42931284,"Megestrol Oral Suspension [DAEWON MEGESTROL ES]"
42931285,"Megestrol Oral Suspension [MEGESIA]"
42931286,"Megestrol Oral Suspension [APETROL ES]"
42931287,"Megestrol Oral Suspension [J TROL]"
42931288,"Megestrol Oral Suspension [MEGAET]"
42931289,"Megestrol Oral Suspension [MEGEPRO]"
42931290,"Megestrol Oral Suspension [MEGESTROL BC]"
42931291,"Megestrol Oral Suspension [MEGACE F]"
42931292,"Megestrol Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION]"
42931293,"Megestrol Oral Suspension [MEGEROL]"
42931294,"Megestrol Oral Suspension [MEGETROL]"
42931295,"Megestrol Oral Suspension [NEOXIA]"
42936716,"Triptorelin 3.75 MG Prefilled Syringe [DECAPEPTYL-DEPOT]"
42936717,"Triptorelin 3.75 MG [DECAPEPTYL-DEPOT]"
42936718,"Triptorelin 0.11 MG/ML Prefilled Syringe"
42936719,"Triptorelin 0.11 MG/ML Prefilled Syringe [DECAPEPTYL]"
42936720,"Triptorelin 0.11 MG/ML [DECAPEPTYL]"
42936721,"Triptorelin Prefilled Syringe [DECAPEPTYL-DEPOT]"
42936722,"Triptorelin Prefilled Syringe [DECAPEPTYL]"
42941213,"Goserelin Prefilled Syringe [Zoladex La Depot]"
42941264,"Goserelin 10.8 MG Prefilled Syringe [Zoladex La Depot]"
42941265,"Goserelin 3.6 MG Prefilled Syringe [Zoladex Depot]"
42941266,"Goserelin Prefilled Syringe [Zoladex Depot]"
42956892,"Leuprolide 5 MG/ML Injectable Solution [LORELIN]"
42956893,"Leuprolide 5 MG/ML [LORELIN]"
42956894,"Leuprolide Injectable Solution [LORELIN]"
43027456,"Leuprolide Injectable Solution [ENANTONE]"
43027457,"Leuprolide Drug Implant [Leptoprol]"
43027458,"Leuprolide 11.3 MG [ENANTONE]"
43027459,"Leuprolide 11.3 MG Injectable Solution [ENANTONE]"
43027460,"Leuprolide 11.3 MG Injectable Solution [ENANTONE] by Takeda"
43027461,"Leuprolide 3.75 MG Injectable Solution [ENANTONE]"
43027462,"Leuprolide 3.75 MG Injectable Solution [ENANTONE] by Takeda"
43027463,"Leuprolide 3.75 MG Injectable Suspension [ENANTONE]"
43027464,"Leuprolide 3.75 MG Injectable Suspension [ENANTONE] by Takeda"
43027465,"Leuprolide 30 MG [ENANTONE]"
43027466,"Leuprolide 30 MG Injectable Suspension [ENANTONE]"
43027467,"Leuprolide 30 MG Injectable Suspension [ENANTONE] by Takeda"
43027468,"Leuprolide 5.25 MG Drug Implant [Leptoprol]"
43027469,"Leuprolide 5.25 MG Drug Implant [Leptoprol] by Sandoz"
43030180,"Cyproterone Oral Tablet [Erapyl]"
43030181,"Cyproterone 100 MG Oral Tablet Box of 60 by Zentiva"
43030182,"Cyproterone 100 MG Oral Tablet Box of 60 by Mylan"
43030183,"Cyproterone 100 MG Oral Tablet Box of 60 by Bayer"
43030184,"Cyproterone 100 MG Oral Tablet Box of 60 by TEVA"
43030185,"Cyproterone 100 MG Oral Tablet Box of 60 by Eurogenerics"
43030186,"Cyproterone 100 MG Oral Tablet Box of 60 by Sandoz"
43030187,"Cyproterone 100 MG Oral Tablet Box of 60 by Arrow"
43030188,"Cyproterone 50 MG [Erapyl]"
43030189,"Cyproterone 50 MG Oral Tablet [Erapyl]"
43030190,"Cyproterone 50 MG Oral Tablet [Erapyl] Box of 20"
43030191,"Cyproterone 50 MG Oral Tablet [Erapyl] Box of 20 by Besins"
43030192,"Cyproterone 50 MG Oral Tablet Box of 20 by Zentiva"
43030193,"Cyproterone 50 MG Oral Tablet Box of 20 by Mylan"
43030194,"Cyproterone 50 MG Oral Tablet Box of 20 by Bayer"
43030195,"Cyproterone 50 MG Oral Tablet Box of 20 by Eurogenerics"
43030196,"Cyproterone 50 MG Oral Tablet Box of 20 by Arrow"
43032836,"Flutamide 250 MG Oral Tablet Box of 30 by TEVA"
43032837,"Flutamide 250 MG Oral Tablet Box of 30 by Eurogenerics"
43032838,"Flutamide 250 MG Oral Tablet Box of 30 by Biogaran"
43034635,"Triptorelin Injectable Solution [DECAPEPTYL]"
43034636,"Triptorelin 2.81 MG/ML [DECAPEPTYL]"
43034637,"Triptorelin 2.81 MG/ML Injectable Suspension [DECAPEPTYL]"
43034638,"Triptorelin 3 MG [DECAPEPTYL]"
43034639,"Triptorelin 3 MG Injectable Suspension [DECAPEPTYL]"
43034640,"Triptorelin 3 MG Injectable Suspension [DECAPEPTYL] by Ipsen"
43034641,"Triptorelin 0.1 MG/ML Injectable Solution [DECAPEPTYL]"
43034642,"Triptorelin 0.1 MG/ML Injectable Solution [DECAPEPTYL] Box of 7"
43036841,"Buserelin 6.6 MG [BIGONIST]"
43036842,"Buserelin 6.6 MG Drug Implant [BIGONIST]"
43036843,"Buserelin 6.6 MG Drug Implant [BIGONIST] by Sanofi"
43037324,"bicalutamide Oral Tablet [ORMANDYL]"
43037325,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Zentiva"
43037326,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Accord"
43037327,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Mylan"
43037328,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Ranbaxy"
43037329,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Almus"
43037330,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by TEVA"
43037331,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Eurogenerics"
43037332,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Biogaran"
43037333,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Sandoz"
43037334,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Evolupharm"
43037335,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Cristers"
43037336,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Zydus"
43037337,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Alter"
43037338,"bicalutamide 50 MG Delayed Release Oral Tablet Box of 30 by Arrow"
43037339,"bicalutamide 50 MG Oral Tablet Box of 30 by Zentiva"
43037340,"bicalutamide 50 MG Oral Tablet Box of 30 by Accord"
43037341,"bicalutamide 50 MG Oral Tablet Box of 30 by Mylan"
43037342,"bicalutamide 50 MG Oral Tablet Box of 30 by Ranbaxy"
43037343,"bicalutamide 50 MG Oral Tablet Box of 30 by Almus"
43037344,"bicalutamide 50 MG Oral Tablet Box of 30 by TEVA"
43037345,"bicalutamide 50 MG Oral Tablet Box of 30 by Eurogenerics"
43037346,"bicalutamide 50 MG Oral Tablet Box of 30 by Biogaran"
43037347,"bicalutamide 50 MG Oral Tablet Box of 30 by Sandoz"
43037348,"bicalutamide 50 MG Oral Tablet Box of 30 by Evolupharm"
43037349,"bicalutamide 50 MG Oral Tablet Box of 30 by Cristers"
43037350,"bicalutamide 50 MG Oral Tablet Box of 30 by Zydus"
43037351,"bicalutamide 50 MG Oral Tablet Box of 30 by Alter"
43037352,"bicalutamide 50 MG Oral Tablet Box of 30 by Arrow"
43037353,"bicalutamide 50 MG Oral Tablet [Casodex] Box of 30 by Bb Farma"
43037354,"bicalutamide 50 MG Oral Tablet [ORMANDYL]"
43037355,"bicalutamide 50 MG Oral Tablet [ORMANDYL] Box of 30"
43037356,"bicalutamide 50 MG Oral Tablet [ORMANDYL] Box of 30 by Pierre Fabre"
43038800,"1 ML Triptorelin 3.75 MG/ML Injectable Suspension [GONAPEPTYL] by Ferring"
43038801,"1 ML Triptorelin 0.1 MG/ML Injectable Solution [DECAPEPTYL]"
43038802,"1 ML Triptorelin 0.1 MG/ML Injectable Solution [DECAPEPTYL] Box of 7"
43038803,"1 ML Triptorelin 0.1 MG/ML Injectable Solution [DECAPEPTYL] Box of 7 by Ipsen"
43039508,"2 ML Triptorelin 11.3 MG/ML Injectable Suspension [DECAPEPTYL] by Ipsen"
43039809,"3 ML Medroxyprogesterone 50 MG/ML Injectable Suspension [Depo-Provera] by Pfizer"
43039862,"3.3 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [DEPO PRODASONE]"
43039863,"3.3 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [DEPO PRODASONE] by Pfizer"
43039983,"4 ML Triptorelin 2.81 MG/ML Injectable Suspension"
43039984,"4 ML Triptorelin 2.81 MG/ML Injectable Suspension [DECAPEPTYL]"
43039985,"4 ML Triptorelin 2.81 MG/ML Injectable Suspension [DECAPEPTYL] by Ipsen"
43039986,"4 ML Triptorelin 2.81 MG/ML Injectable Suspension [DECAPEPTYL] by Bb Farma"
43040025,"4.2 ML degarelix 19 MG/ML Injectable Solution"
43040026,"4.2 ML degarelix 19 MG/ML Injectable Solution [Firmagon]"
43040027,"4.2 ML degarelix 19 MG/ML Injectable Solution [Firmagon] by Ferring"
43040426,"5 ML Medroxyprogesterone 50 MG/ML Injectable Suspension [DEPO PRODASONE] by Pfizer"
43040745,"6 ML Buserelin 1 MG/ML Injectable Solution"
43040746,"6 ML Buserelin 1 MG/ML Injectable Solution Box of 2"
43040747,"6 ML Buserelin 1 MG/ML Injectable Solution [Suprefact]"
43040748,"6 ML Buserelin 1 MG/ML Injectable Solution [Suprefact] Box of 2"
43040749,"6 ML Buserelin 1 MG/ML Injectable Solution [Suprefact] Box of 2 by Sanofi"
43041564,"10 ML Buserelin 1 MG/ML Nasal Solution [Suprefact] by Sanofi"
43134098,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE RANBAXY]"
43134099,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE RATIOPHARM]"
43134100,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE TEVA]"
43134101,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE ZENTIVA]"
43134102,"bicalutamide Delayed Release Oral Tablet [Casodex]"
43134103,"bicalutamide 50 MG [BICALUTAMIDE TEVA]"
43134105,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE INTAS]"
43134106,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE INTAS] Box of 30 by Intas"
43134107,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE ISOMED] Box of 30"
43134108,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE KABI] Box of 30"
43134109,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE ZENTIVA]"
43134110,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE ZYDUS] Box of 30 by Zydus"
43134112,"bicalutamide 50 MG Delayed Release Oral Tablet [ORMANDYL] Box of 30"
43135121,"nilutamide 150 MG Oral Tablet [ANANDRON] Box of 30"
43137571,"Buserelin 1 MG/ML Nasal Solution Box of 1"
43139200,"Flutamide Oral Tablet [FLUTAMIDE CRISTERS]"
43139201,"Flutamide 250 MG Oral Tablet [FLUTAMIDE BIOGARAN] Box of 30 by Biogaran"
43139202,"Flutamide 250 MG Oral Tablet [FLUTAMIDE EG] Box of 30"
43139249,"Triptorelin 3 MG Injectable Suspension [Decapeptyl SR] Box of 1 by Ipsen"
43139250,"Triptorelin 11.3 MG/ML Injectable Suspension Box of 1"
43139251,"Triptorelin 11.3 MG/ML Injectable Suspension [Decapeptyl SR] Box of 1"
43139905,"Leuprolide 0.106 MG/MG"
43139906,"Leuprolide 0.106 MG/MG Injectable Suspension [ENANTONE] Box of 1"
43139907,"Leuprolide 0.0865 MG/MG Prefilled Syringe Box of 1"
43141275,"Cyproterone 50 MG Oral Tablet [ACETATE DE CYPROTERONE ARROW]"
43141276,"Cyproterone 50 MG Oral Tablet [ACETATE DE CYPROTERONE ARROW] Box of 20 by Arrow"
43141277,"Cyproterone 50 MG Oral Tablet [ACETATE DE CYPROTERONE EG]"
43141278,"Cyproterone 50 MG Oral Tablet [ACETATE DE CYPROTERONE TEVA]"
43141279,"Cyproterone 50 MG Oral Tablet [CYPROTERONE MYLAN] Box of 20"
43141280,"Cyproterone 100 MG [ACETATE DE CYPROTERONE EG]"
43141281,"Cyproterone 100 MG Oral Tablet [ACETATE DE CYPROTERONE SANDOZ] Box of 60 by Sandoz"
43141282,"Cyproterone 100 MG Oral Tablet [CYPROTERONE MYLAN]"
43141431,"1 ML Triptorelin 0.1 MG/ML Prefilled Syringe"
43141432,"1 ML Triptorelin 0.1 MG/ML Prefilled Syringe Box of 7"
43141433,"1 ML Triptorelin 3.75 MG/ML Injectable Suspension"
43141649,"3 ML Medroxyprogesterone 50 MG/ML Injectable Suspension Box of 1"
43141652,"3 ML degarelix 40 MG/ML Prefilled Syringe [Firmagon] Box of 2"
43142042,"10 ML Buserelin 1 MG/ML Nasal Solution Box of 1"
43143145,"130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe"
43143444,"270 MG Leuprolide 0.106 MG/MG Injectable Suspension [ENANTONE]"
43143469,"4.2 ML degarelix 19 MG/ML Prefilled Syringe"
43143750,"44.2 MG Leuprolide 0.0848 MG/MG Injectable Suspension [ENANTONE]"
43145038,"bicalutamide Delayed Release Oral Tablet"
43145039,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE EVOLUGEN]"
43145042,"bicalutamide 50 MG [BICALUTAMIDE EG]"
43145044,"bicalutamide 50 MG [ORMANDYL]"
43145045,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE CRISTERS] Box of 30"
43145046,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE HEXAL] Box of 30 by Sandoz"
43145047,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE PHR LAB]"
43145048,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE PHR LAB] Box of 30"
43145049,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE PHR LAB] Box of 30 by TEVA"
43145050,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE RATIOPHARM] Box of 30 by Ratiopharm"
43145051,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE ZENTIVA] Box of 30"
43145052,"bicalutamide 50 MG Delayed Release Oral Tablet [BICALUTAMIDE ZYDUS] Box of 30"
43145996,"nilutamide 150 MG Oral Tablet [ANANDRON]"
43148167,"Goserelin 10.8 MG Drug Implant [Zoladex] Box of 1 by Astrazeneca"
43148499,"Buserelin Drug Implant [BIGONIST]"
43148500,"Buserelin 0.182 MG/MG Drug Implant"
43150123,"Flutamide Delayed Release Oral Tablet [PROSTADIREX]"
43150124,"Flutamide Oral Tablet [FLUTAMIDE TEVA]"
43150125,"Flutamide 250 MG Delayed Release Oral Tablet Box of 30"
43150126,"Flutamide 250 MG Delayed Release Oral Tablet [PROSTADIREX] Box of 30 by Sanofi"
43150127,"Flutamide 250 MG Oral Tablet [FLUTAMIDE EG] Box of 30 by Eurogenerics"
43150170,"Triptorelin 3.75 MG/ML Injectable Suspension [GONAPEPTYL] Box of 1"
43150862,"Leuprolide Injectable Suspension [ENANTONE]"
43150863,"Leuprolide 0.106 MG/MG Injectable Suspension [ENANTONE]"
43152358,"Cyproterone Oral Tablet [ACETATE DE CYPROTERONE ARROW]"
43152359,"Cyproterone Oral Tablet [ACETATE DE CYPROTERONE TEVA]"
43152360,"Cyproterone 50 MG [CYPROTERONE ZENTIVA]"
43152361,"Cyproterone 50 MG Oral Tablet Box of 20"
43152362,"Cyproterone 50 MG Oral Tablet [ACETATE DE CYPROTERONE SANDOZ] Box of 20 by Sandoz"
43152363,"Cyproterone 50 MG Oral Tablet [CYPROTERONE ZENTIVA] Box of 20"
43152364,"Cyproterone 100 MG [ACETATE DE CYPROTERONE ARROW]"
43152365,"Cyproterone 100 MG Oral Tablet [CYPROTERONE BIOGARAN] Box of 60 by Bayer"
43152530,"1 ML Triptorelin 3.75 MG/ML Injectable Suspension [GONAPEPTYL]"
43152689,"2 ML Triptorelin 11.3 MG/ML Injectable Suspension Box of 1"
43152690,"2 ML Triptorelin 11.3 MG/ML Injectable Suspension [Decapeptyl SR] Box of 1 by Ipsen"
43152749,"3 ML Medroxyprogesterone 50 MG/ML Injectable Suspension"
43152750,"3 ML degarelix 40 MG/ML Prefilled Syringe Box of 2"
43152751,"3 ML degarelix 40 MG/ML Prefilled Syringe [Firmagon]"
43152787,"4 ML Triptorelin 2.8 MG/ML Injectable Suspension"
43152960,"5 ML Medroxyprogesterone 50 MG/ML Injectable Suspension [DEPO PRODASONE] Box of 1 by Pfizer"
43153013,"6 ML Buserelin 1 MG/ML Prefilled Syringe [Suprefact] Box of 2"
43154222,"100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension"
43154604,"4.2 ML degarelix 19 MG/ML Prefilled Syringe [Firmagon]"
43156210,"bicalutamide Delayed Release Oral Tablet [BICALUTAMIDE HEXAL]"
43156212,"bicalutamide 50 MG [BICALUTAMIDE INTAS]"
