"concept_id","concept_name"
41073622,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Kohlpharma"
41075642,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Orifarm Leverkus"
41082181,"docetaxel Injectable Solution [Docetaxel Nc]"
41082182,"docetaxel Injectable Solution [Docetaxel Liv Pharma]"
41086263,"docetaxel 10 MG/ML Injectable Solution Box of 1"
41087283,"cabazitaxel 40 MG/ML Injectable Solution"
41096687,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei]"
41096688,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios]"
41096689,"docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1"
41096690,"docetaxel 80 MG Injectable Solution [Docefrez]"
41096691,"docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA]"
41102746,"olaparib 50 MG Oral Capsule [Lynparza] Box of 448 by Cc"
41110322,"docetaxel 20 MG/ML [Docirena]"
41110323,"docetaxel 20 MG/ML [Docetaxel Orcazwei]"
41110324,"docetaxel 10 MG/ML [Docetaxel Hexal]"
41113436,"docetaxel Injectable Solution [Taxotan]"
41113437,"docetaxel Injectable Solution [Docetaxel Beta]"
41113438,"docetaxel Injectable Solution [Docetaxel Aqvida]"
41117504,"docetaxel 27.8 MG/ML Injectable Solution Box of 1"
41127945,"docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1"
41127946,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1"
41127947,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida]"
41127948,"docetaxel 20 MG/ML Injectable Solution [Doce] Box of 1"
41127949,"docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc]"
41127950,"docetaxel 20 MG Injectable Solution [Taxotere] Box of 1"
41145013,"docetaxel Injectable Solution [Docetaxel Omnicare]"
41159459,"docetaxel 20 MG/ML Injectable Solution [Ribodocel] Box of 1"
41159460,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade] Box of 1"
41159461,"docetaxel 10 MG/ML Injectable Solution [Doce]"
41175978,"docetaxel Injectable Solution [Eurotere]"
41175979,"docetaxel Injectable Solution [Docetaxel Amneal]"
41180062,"docetaxel 20 MG Injectable Solution Box of 1"
41180063,"docetaxel 20 MG Injectable Solution"
41190558,"docetaxel 20 MG/ML Injectable Solution [Taxotere]"
41190559,"docetaxel 20 MG/ML Injectable Solution [Eurotere]"
41190560,"docetaxel 20 MG/ML Injectable Solution [Docirena] Box of 1"
41190561,"docetaxel 20 MG/ML Injectable Solution [Docetaxin] Box of 1"
41190562,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio]"
41190563,"docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal] Box of 1"
41190564,"docetaxel 10 MG/ML Injectable Solution [Doce] Box of 1"
41190565,"docetaxel 27.8 MG/ML Injectable Solution [DOCETAXEL TEVA] Box of 1"
41199115,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by European"
41201041,"abiraterone 250 MG Oral Tablet [Zytiga] Box of 120 by Abacus Medicine"
41207524,"docetaxel Injectable Solution [Eurodocetaxel]"
41221719,"docetaxel 20 MG/ML Injectable Solution [Taxotan]"
41221720,"docetaxel 20 MG/ML Injectable Solution [Docetaxin]"
41221721,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1"
41221722,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma] Box of 1"
41221723,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal]"
41221724,"docetaxel 10 MG/ML Injectable Solution [Ribodocel] Box of 1"
41221725,"docetaxel 27.8 MG/ML Injectable Solution [DOCETAXEL TEVA]"
41235255,"docetaxel 20 MG [Taxotere]"
41236529,"docetaxel Injectable Suspension"
41238455,"docetaxel Injectable Solution [Docetaxel Orcazwei]"
41238456,"docetaxel Injectable Solution [Docetaxel Actavis]"
41252701,"docetaxel 20 MG/ML Injectable Solution [Taxceus] Box of 1"
41252702,"docetaxel 20 MG/ML Injectable Solution [Ribodocel]"
41252703,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm]"
41252704,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato]"
41252705,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1"
41252706,"docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD] Box of 1"
41252707,"docetaxel 20 MG/ML Injectable Solution [Doce]"
41252708,"docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal]"
41252709,"docetaxel 20 MG Injectable Solution [Taxotere]"
41260930,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Eurim-Pharm"
41266131,"docetaxel 20 MG [Docefrez]"
41269403,"docetaxel Injectable Solution [Docirena]"
41283643,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare]"
41283644,"docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI] Box of 1"
41283645,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo] Box of 1"
41292066,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Cc"
41300406,"docetaxel Injectable Solution [Docetaxin]"
41300407,"docetaxel Injectable Solution [Docetaxel Axios]"
41304343,"docetaxel 40 MG/ML Injectable Solution Box of 1"
41304344,"docetaxel 80 MG Injectable Suspension"
41304345,"docetaxel 80 MG Injectable Solution Box of 1"
41305495,"cabazitaxel 40 MG/ML Injectable Solution Box of 1"
41314915,"docetaxel 20 MG/ML Injectable Solution [Taxceus]"
41314916,"docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1"
41314917,"docetaxel 10 MG/ML Injectable Solution [Ribodocel]"
41323401,"enzalutamide 40 MG Oral Capsule [Xtandi] Box of 112 by Orifarm Leverkus"
41327893,"1 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel] Box of 1"
41327894,"1 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1"
41327895,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade]"
41328569,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei] Box of 1"
41328570,"1 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI]"
41328571,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo]"
41329207,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1"
41329208,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxotan]"
41329209,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal]"
41329210,"1 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD] Box of 1"
41329895,"1 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel] Box of 1"
41330534,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxotan] Box of 1"
41330535,"1 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel]"
41330536,"1 ML docetaxel 20 MG/ML Injectable Solution [Docirena] Box of 1"
41330537,"1 ML docetaxel 20 MG/ML Injectable Solution [Docirena]"
41330538,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta]"
41330741,"1 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1 by Lapharm"
41331180,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm]"
41331181,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma]"
41331182,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato] Box of 1"
41331183,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta] Box of 1"
41331184,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios]"
41331850,"1 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel]"
41331851,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare] Box of 1"
41331852,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis]"
41332074,"1 ML docetaxel 20 MG/ML Injectable Solution [Doce] Box of 1 by Onkovis"
41332075,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1 by Puren"
41332257,"1 ML docetaxel 20 MG/ML Injectable Solution"
41332537,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxceus]"
41333229,"1 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI] Box of 1"
41333230,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo] Box of 1"
41333231,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida]"
41333232,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1"
41333233,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1"
41333925,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxceus] Box of 1"
41333926,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato]"
41334589,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin] Box of 1"
41334590,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma] Box of 1"
41334591,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm]"
41334829,"1 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI] Box of 1 by Fresenius"
41335253,"1 ML docetaxel 20 MG/ML Injectable Solution [Doce]"
41335254,"1 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel] Box of 1"
41335255,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin]"
41335256,"1 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel]"
41335940,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1"
41335941,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare]"
41336335,"1 ML docetaxel 20 MG/ML Injectable Solution Box of 1"
41336612,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxotere]"
41336613,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio]"
41336814,"1 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1 by Sanofi"
41337242,"1 ML docetaxel 20 MG/ML Injectable Solution [Doce] Box of 1"
41337243,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1"
41337244,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade] Box of 1"
41337245,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1"
41337246,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1"
41337247,"1 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD]"
41337887,"1 ML docetaxel 20 MG/ML Injectable Solution [Eurotere]"
41337888,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei]"
41337889,"1 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1"
41339148,"2 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc]"
41339861,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Holmsland"
41340401,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Cc"
41340913,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Mtk"
41341519,"2 ML docetaxel 40 MG/ML Injectable Solution Box of 1"
41342306,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere]"
41342307,"2 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel]"
41342308,"2 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1"
41342309,"2 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA]"
41342476,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Aca Mueller"
41342845,"2 ML docetaxel 10 MG/ML Injectable Solution [Doce]"
41343014,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Haematogmbh"
41343015,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Emra-Med"
41343016,"2 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1 by Pfizer"
41343526,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Eurim-Pharm"
41344038,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Aaston"
41344163,"2 ML docetaxel 10 MG/ML Injectable Solution Box of 1"
41344727,"2 ML docetaxel 40 MG/ML Injectable Solution"
41345240,"2 ML docetaxel 10 MG/ML Injectable Solution"
41345486,"2 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal] Box of 1"
41345487,"2 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal]"
41346017,"2 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel] Box of 1"
41346018,"2 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc] Box of 1"
41346019,"2 ML docetaxel 10 MG/ML Injectable Solution [Doce] Box of 1"
41346524,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1"
41346719,"2 ML docetaxel 40 MG/ML Injectable Solution [Taxotere] Box of 1 by Sanofi"
41350652,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1"
41350653,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta] Box of 1"
41350654,"4 ML docetaxel 20 MG/ML Injectable Solution [Doce]"
41350669,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1 by Axicorp"
41350683,"4 ML docetaxel 20 MG/ML Injectable Solution"
41350713,"4 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1"
41350714,"4 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel]"
41350734,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1 by Sanofi"
41350773,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotere]"
41350774,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1"
41350775,"4 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD] Box of 1"
41350776,"4 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD]"
41350837,"4 ML docetaxel 20 MG/ML Injectable Solution [Docirena] Box of 1"
41350838,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma] Box of 1"
41350839,"4 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI] Box of 1"
41350840,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta]"
41350841,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1"
41350903,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade] Box of 1"
41350904,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare] Box of 1"
41350905,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato] Box of 1"
41350906,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal]"
41350907,"4 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel] Box of 1"
41350971,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotan] Box of 1"
41350972,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare]"
41351025,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1"
41351026,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotan]"
41351027,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma]"
41351028,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1"
41351029,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida]"
41351050,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1 by TEVA"
41351051,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1 by Puren"
41351095,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin]"
41351120,"4 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1 by Lapharm"
41351165,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxceus]"
41351166,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1"
41351167,"4 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel]"
41351187,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1 by Cellgmbh"
41351232,"4 ML docetaxel 20 MG/ML Injectable Solution [Eurotere]"
41351293,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei] Box of 1"
41351294,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei]"
41351295,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm]"
41351296,"4 ML docetaxel 20 MG/ML Injectable Solution [Doce] Box of 1"
41351360,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxceus] Box of 1"
41351361,"4 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel] Box of 1"
41351362,"4 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel] Box of 1"
41351363,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato]"
41351403,"4 ML docetaxel 20 MG/ML Injectable Solution Box of 1"
41351424,"4 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1"
41351425,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio]"
41351426,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo] Box of 1"
41351490,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade]"
41351491,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo]"
41351492,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis]"
41351560,"4 ML docetaxel 20 MG/ML Injectable Solution [Docirena]"
41351561,"4 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI]"
41351562,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios]"
41351563,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1"
41351622,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm]"
41351623,"4 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel]"
41351624,"4 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin] Box of 1"
41360777,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1"
41360778,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio]"
41360779,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade] Box of 1"
41360780,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm]"
41360782,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Oncotrade]"
41360783,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1"
41360784,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida]"
41360788,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1"
41360789,"7 ML docetaxel 20 MG/ML Injectable Solution [Doce]"
41360790,"7 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1 by Lapharm"
41360791,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1 by TEVA"
41360793,"7 ML docetaxel 20 MG/ML Injectable Solution"
41360795,"7 ML docetaxel 20 MG/ML Injectable Solution [Taxotan]"
41360796,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Vipharm] Box of 1"
41360797,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Vipharm]"
41360798,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo] Box of 1"
41360799,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare] Box of 1 by OmniCare"
41360803,"7 ML docetaxel 20 MG/ML Injectable Solution [Taxceus]"
41360804,"7 ML docetaxel 20 MG/ML Injectable Solution [Eurotere] Box of 1"
41360806,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare]"
41360807,"7 ML docetaxel 20 MG/ML Injectable Solution [Doce] Box of 1"
41360808,"7 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel] Box of 1"
41360812,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin]"
41360817,"7 ML docetaxel 20 MG/ML Injectable Solution [Taxceus] Box of 1"
41360825,"7 ML docetaxel 20 MG/ML Injectable Solution Box of 1"
41360827,"7 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel] Box of 1"
41360828,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxin] Box of 1"
41360830,"7 ML docetaxel 20 MG/ML Injectable Solution [Ribodocel]"
41360831,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm]"
41360832,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1"
41360834,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Ratiopharm] Box of 1"
41360835,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Omnicare] Box of 1"
41360836,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1"
41360837,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aurobindo]"
41360845,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis]"
41360846,"7 ML docetaxel 20 MG/ML Injectable Solution [Taxotan] Box of 1"
41360847,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1"
41360848,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato]"
41360849,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios]"
41360854,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Actavis] Box of 1 by Puren"
41360858,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Cell Pharm] Box of 1 by Cellgmbh"
41360860,"7 ML docetaxel 20 MG/ML Injectable Solution [Bendadocel]"
41360861,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1 by Axios"
41360862,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1 by Profusio"
41360865,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal]"
41360866,"7 ML docetaxel 20 MG/ML Injectable Solution [Eurotere]"
41360867,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato] Box of 1"
41360868,"7 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1 by Amneal"
41360887,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma]"
41360888,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal]"
41360901,"8 ML docetaxel 20 MG/ML Injectable Solution [Taxotere]"
41360902,"8 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc] Box of 1"
41360910,"8 ML docetaxel 10 MG/ML Injectable Solution"
41360917,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1"
41360918,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta] Box of 1"
41360934,"8 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1"
41360935,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei] Box of 1"
41360936,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Orcazwei]"
41360937,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Liv Pharma] Box of 1"
41360950,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato] Box of 1"
41360951,"8 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA]"
41360965,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida]"
41360966,"8 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel] Box of 1"
41360967,"8 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD]"
41360972,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Aqvida] Box of 1 by AqVida"
41360982,"8 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL ACCORD] Box of 1"
41360983,"8 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal] Box of 1"
41360996,"8 ML docetaxel 20 MG/ML Injectable Solution Box of 1"
41360997,"8 ML docetaxel 20 MG/ML Injectable Solution"
41361007,"8 ML docetaxel 20 MG/ML Injectable Solution [Eurodocetaxel]"
41361008,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio]"
41361009,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios] Box of 1"
41361033,"8 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc]"
41361034,"8 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal]"
41361050,"8 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI]"
41361051,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Amneal] Box of 1"
41361052,"8 ML docetaxel 10 MG/ML Injectable Solution [Doce] Box of 1"
41361058,"8 ML docetaxel 10 MG/ML Injectable Solution [Doce] Box of 1 by Novartis"
41361072,"8 ML docetaxel 20 MG/ML Injectable Solution [DOCETAXEL KABI] Box of 1"
41361073,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Beta]"
41361074,"8 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel] Box of 1"
41361081,"8 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1 by Pfizer"
41361103,"8 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel]"
41361120,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Axios]"
41361124,"8 ML docetaxel 10 MG/ML Injectable Solution Box of 1"
41361129,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Profusio] Box of 1"
41361130,"8 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1"
41361131,"8 ML docetaxel 10 MG/ML Injectable Solution [Doce]"
41361138,"8 ML docetaxel 20 MG/ML Injectable Solution [Docetaxel Haemato]"
41361142,"8 ML docetaxel 20 MG/ML Injectable Solution [Taxotere] Box of 1 by Sanofi"
41376074,"16 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel] Box of 1"
41376075,"16 ML docetaxel 10 MG/ML Injectable Solution [Ribodocel]"
41376079,"16 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA]"
41376080,"16 ML docetaxel 10 MG/ML Injectable Solution [Doce] Box of 1"
41376083,"16 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1"
41376084,"16 ML docetaxel 10 MG/ML Injectable Solution [DOCETAXEL HOSPIRA] Box of 1 by Pfizer"
41376085,"16 ML docetaxel 10 MG/ML Injectable Solution"
41376088,"16 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal] Box of 1"
41376091,"16 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Hexal]"
41376092,"16 ML docetaxel 10 MG/ML Injectable Solution [Docetaxel Nc] Box of 1"
